"IDEA_LIB_ID","IDEA_LIB_CONTENT","IDEA_2ND_ID"
611,"critical review",4
612,"criticism",4
614,"declaration",4
615,"dictum",4
618,"editorial",4
619,"elocution",4
620,"elucidate",4
621,"elucidation",4
622,"exclaim",4
623,"exclamation",4
624,"exegesis",4
625,"expansion",4
626,"explain",4
627,"explanation",4
628,"explicate",4
629,"expose",4
630,"exposition",4
631,"expound",4
632,"expression",4
633,"footnote",4
634,"gab",4
636,"greeting",4
637,"interject",4
638,"interjection",4
639,"language",4
640,"leader",4
641,"leading article",4
642,"let drop",4
643,"let fall",4
644,"literary criticism",4
645,"make reference to",4
646,"mention",4
647,"muse",4
648,"notation",4
649,"note",4
650,"note of explanation",4
651,"notice",4
652,"obiter dictum",4
653,"observation",4
655,"opine",4
656,"opinion",4
657,"oral communication",4
658,"palaver",4
659,"parole",4
660,"phrase",4
661,"position",4
662,"prattle",4
663,"pronouncement",4
664,"question",4
665,"rapping",4
666,"reaction",4
667,"refer to",4
668,"reference",4
669,"reflect",4
670,"reflection",4
671,"remark",4
672,"report",4
673,"reveal",4
675,"running commentary",4
676,"say",4
677,"saying",4
678,"scholium",4
679,"sentence",4
680,"speak",4
681,"speaking",4
682,"speech",4
683,"statement",4
684,"subjoinder",4
687,"talking",4
688,"thought",4
689,"utterance",4
690,"view",4
691,"word",4
692,"word of explanation",4
693,"words",4
694,"write-up",4
695,"yakkety-yak",4
696,"yakking",4
697,"ry",4
698,"affix",4
699,"allonge",4
703,"appendix",4
704,"coda",4
705,"codicil",4
712,"enclitic",4
713,"envoi",4
714,"epilogue",4
718,"infix",4
719,"interlineation",4
720,"interpolation",4
723,"marginalia",4
730,"postscript",4
731,"prefix",4
732,"proclitic",4
736,"rider",4
738,"scholia",4
740,"suffix",4
741,"tail",4
744,"tor",4
748,"allegorist",4
749,"anchor man",4
750,"annotator",4
751,"announcer",4
752,"book reviewer",4
753,"broadcaster",4
754,"captious critic",4
755,"carper",4
756,"caviler",4
757,"censor",4
758,"censurer",4
759,"cicerone",4
760,"clarifier",4
761,"cognoscente",4
762,"commenter",4
763,"connoisseur",4
764,"critic",4
765,"criticaster",4
766,"criticizer",4
767,"critickin",4
768,"criticule",4
769,"cryptanalyst",4
770,"cryptographer",4
771,"cryptologist",4
772,"decoder",4
773,"definer",4
774,"demonstrator",4
775,"demythologizer",4
776,"diaskeuast",4
777,"disk jockey",4
778,"dragoman",4
779,"editor",4
780,"editorial writer",4
781,"editorialist",4
782,"emcee",4
783,"emendator",4
784,"emender",4
785,"euhemerist",4
786,"exegesist",4
787,"exegete",4
788,"exegetist",4
789,"explainer",4
790,"explicator",4
791,"exponent",4
792,"expositor",4
793,"expounder",4
794,"faultfinder",4
795,"glossarist",4
796,"glossographer",4
797,"go-between",4
798,"guide",4
799,"hermeneut",4
800,"interpreter",4
801,"leader writer",4
802,"lexicographer",4
803,"literary critic",4
804,"man of letters",4
805,"master of ceremonies",4
806,"metaphrast",4
807,"muckraker",4
808,"news analyst",4
809,"news commentator",4
810,"newscaster",4
811,"oneirocritic",4
812,"paraphrast",4
813,"program director",4
814,"programmer",4
815,"publicist",4
816,"radiobroadcaster",4
817,"reviewer",4
818,"scholiast",4
819,"smellfungus",4
820,"social critic",4
821,"sound-effects man",4
822,"sportscaster",4
823,"textual critic",4
824,"translator",4
825,"consult",9
826,"advise",9
827,"advise with",9
829,"blow",9
830,"call in",9
831,"cast away",9
832,"cogitate",9
833,"collogue",9
834,"compare notes",9
835,"confab",9
836,"confabulate",9
838,"confer with",9
840,"consult with",9
841,"counsel",9
843,"devour",9
845,"discuss with",9
846,"dissipate",9
847,"drivel",9
848,"eat",9
850,"exchange observations",9
852,"exhaust",9
853,"expend",9
854,"feed on",9
855,"finish",9
856,"fritter",9
857,"have conversations",9
858,"hold conference",9
859,"huddle",9
860,"ingest",9
861,"inquire of",9
862,"interrogate",9
1729,"impartment",25
1730,"indulgence",25
1731,"infer",25
1732,"investiture",25
1736,"let",25
1737,"let be",25
1739,"let on",25
1740,"letters patent",25
1741,"liberality",25
1742,"liberty",25
1743,"license",25
1744,"lift temporarily",25
1745,"limitation",25
1746,"make allowance for",25
1747,"make possible",25
1748,"mental reservation",25
1751,"modification",25
1758,"old-age insurance",25
1759,"open up",25
1761,"out with it",25
1763,"own up",25
1764,"patent",25
1765,"pecuniary aid",25
1766,"pension",25
1768,"plead guilty",25
1770,"prefigure",25
1772,"presentation",25
1773,"presentment",25
1774,"presume",25
1775,"presuppose",25
1776,"presurmise",25
1777,"price support",25
1778,"privilege",25
1781,"provision",25
1782,"provisionally accept",25
1783,"public assistance",25
1784,"public welfare",25
1785,"qualification",25
1788,"reckon",25
1791,"relax the condition",25
1793,"relief",25
1796,"repute",25
1797,"reservation",25
1798,"restriction",25
1799,"retirement benefits",25
1800,"royal grant",25
1801,"salvo",25
1805,"say the word",25
1807,"scholarship",25
1809,"set aside",25
1814,"special case",25
1815,"special favor",25
1816,"special treatment",25
1817,"specialness",25
1818,"specification",25
1819,"spill",25
1820,"spill it",25
1821,"spit it out",25
1822,"stipend",25
1824,"subsidization",25
1825,"subsidy",25
1826,"subvention",25
1828,"supplying",25
1830,"suppose",25
1831,"surmise",25
1833,"suspect",25
1835,"take account of",25
1836,"take for",25
1837,"take for granted",25
1838,"take into account",25
1839,"take into consideration",25
1840,"take it",25
1842,"take to be",25
1843,"tax benefit",25
1844,"tell all",25
1845,"tell the truth",25
1847,"think",25
1848,"understand",25
1852,"vouchsafement",25
1856,"welfare",25
1857,"welfare aid",25
1858,"welfare payments",25
1862,"d",25
1864,"accepted",25
1865,"accorded",25
1866,"accounted as",25
1867,"acknowledged",25
1868,"admitted",25
1869,"affirmed",25
1870,"alleged",25
1871,"allowed",25
1872,"approved",25
1873,"assumed",25
1874,"assumptive",25
1875,"authenticated",25
1876,"avowed",25
1877,"bestowed",25
1878,"certified",25
1879,"conceded",25
1880,"confessed",25
1881,"confirmed",25
1882,"conjectured",25
1883,"countersigned",25
1884,"deemed",25
1885,"endorsed",25
1886,"given",25
1887,"gratuitous",25
1888,"inferred",25
1889,"notarized",25
1890,"postulated",25
1891,"postulational",25
1892,"premised",25
1894,"presumptive",25
1895,"professed",25
1896,"providential",25
1897,"putative",25
1898,"ratified",25
1899,"received",25
1900,"recognized",25
1901,"reputed",25
1904,"stamped",25
1905,"supposed",25
1906,"suppositional",25
1907,"supposititious",25
1908,"suppositive",25
1909,"sworn and affirmed",25
1910,"sworn to",25
1911,"taken for granted",25
1912,"understood",25
1914,"validated",25
1915,"vouchsafed",25
1920,"admitting",25
1921,"admitting that",25
1922,"allowing",25
1923,"allowing that",25
1937,"exempting",25
1954,"waiving",25
1955,"r",25
1958,"almoner",25
1959,"almsgiver",25
1961,"assignor",25
1962,"awarder",25
1964,"bestower",25
1965,"cheerful giver",25
1966,"conferrer",25
1967,"consignor",25
1968,"contributor",25
1969,"donator",25
1970,"donor",25
1971,"fairy godmother",25
1972,"feoffor",25
1973,"financer",25
1974,"funder",25
1975,"giver",25
1976,"imparter",25
1977,"lady bountiful",25
1979,"patroness",25
1980,"philanthropist",25
1981,"presenter",25
1982,"settler",25
1984,"sugar daddy",25
1986,"testate",25
1987,"testator",25
1988,"testatrix",25
1989,"vouchsafer",25
1990,"reward",40
1994,"amends",40
1995,"annihilation",40
1996,"atonement",40
1998,"bait",40
1999,"bane",40
2000,"biological death",40
2001,"blood money",40
2002,"booby prize",40
2003,"bribe",40
2004,"carrot",40
2005,"cessation of life",40
2006,"clinical death",40
2007,"comeuppance",40
2008,"compensate",40
2009,"compensation",40
2010,"consideration",40
2011,"consolation prize",40
2012,"crossing the bar",40
2013,"curtains",40
2014,"damages",40
2015,"death",40
2016,"death knell",40
2017,"debt of nature",40
2018,"decease",40
2019,"demise",40
2020,"departure",40
2021,"desert",40
2022,"deserts",40
2023,"dissolution",40
2025,"doom",40
2026,"dying",40
2027,"ebb of life",40
2028,"encouragement",40
2029,"end",40
2030,"end of life",40
2031,"ending",40
2032,"eternal rest",40
2033,"exit",40
2034,"expiration",40
2035,"extinction",40
2036,"extinguishment",40
2038,"fee",40
2039,"fillip",40
2040,"final summons",40
2041,"finger of death",40
2042,"first prize",40
2043,"get satisfaction",40
2044,"going",40
2045,"going off",40
2046,"grave",40
2047,"guerdon",40
2048,"hand of death",40
2049,"honor",40
2050,"honorarium",40
2051,"incentive",40
2052,"incitement",40
2053,"indemnification",40
2054,"indemnify",40
2055,"indemnity",40
2056,"inducement",40
2057,"interest",40
2058,"invitation",40
2059,"jackpot",40
2060,"jaws of death",40
2061,"just deserts",40
2062,"knell",40
2063,"last debt",40
2064,"last muster",40
2065,"last rest",40
2066,"last roundup",40
2067,"last sleep",40
2068,"leaving life",40
2069,"loss of life",40
2070,"lure",40
2071,"make amends",40
2072,"make requital",40
2073,"make restitution",40
2074,"make retribution",40
2075,"making an end",40
2076,"meed",40
2077,"parting",40
2078,"passing",40
2079,"passing away",40
2080,"passing over",40
2082,"pay back",40
2083,"pay by installments",40
2085,"pay on",40
2086,"payment",40
2087,"percentage",40
2088,"perishing",40
2089,"persuasive",40
2090,"plum",40
2091,"premium",40
2092,"prepay",40
2093,"price",40
2094,"prize",40
2096,"provocation",40
2097,"punishment",40
2098,"quietus",40
2099,"quit",40
2100,"quittance",40
2101,"recompense",40
2102,"redress",40
2104,"remit",40
2105,"remunerate",40
2106,"remuneration",40
2108,"reparation",40
2109,"repay",40
2110,"reprisal",40
2111,"requital",40
2112,"requite",40
2113,"requitement",40
2114,"rest",40
2115,"restitution",40
2116,"retribution",40
2118,"revenge",40
2119,"salary",40
2120,"salvage",40
2121,"satisfaction",40
2123,"second prize",40
2124,"sentence of death",40
2125,"shades of death",40
2126,"shadow of death",40
2127,"sleep",40
2128,"smart money",40
2129,"solatium",40
2130,"somatic death",40
2131,"stimulation",40
2132,"stimulative",40
2133,"stimulus",40
2134,"summons of death",40
2135,"sweepstakes",40
2136,"sweetener",40
2137,"sweetening",40
2139,"tribute",40
2140,"wergild",40
2141,"what is due",40
2142,"what is merited",40
2143,"whet",40
2145,"advantageous",40
2146,"affable",40
2148,"amiable",40
2149,"amicable",40
2150,"blissful",40
2151,"cheerful",40
2152,"compatible",40
2153,"compensating",40
2154,"compensative",40
2155,"compensatory",40
2156,"complaisant",40
2157,"congenial",40
2158,"cordial",40
2159,"desirable",40
2160,"dulcet",40
2161,"en rapport",40
2162,"enjoyable",40
2163,"enriched",40
2164,"enriching",40
2165,"fair",40
2166,"fair and pleasant",40
2167,"felicific",40
2168,"felicitous",40
2169,"fine",40
2170,"fruitful",40
2171,"gainful",40
2172,"genial",40
2173,"good",40
2174,"goodly",40
2175,"gracious",40
2176,"grateful",40
2177,"gratifying",40
2178,"harmonious",40
2179,"heart-warming",40
2180,"honeyed",40
2181,"likable",40
2182,"lucrative",40
2183,"mellifluous",40
2184,"mellow",40
2185,"moneymaking",40
2186,"nice",40
2187,"of value",40
2188,"paying",40
2189,"pleasant",40
2190,"pleasing",40
2191,"pleasurable",40
2192,"pleasure-giving",40
2193,"pleasureful",40
2194,"productive",40
2195,"profitable",40
2196,"remunerative",40
2197,"reparative",40
2198,"repaying",40
2199,"retributive",40
2200,"retributory",40
2201,"rewardful",40
2202,"satisfying",40
2203,"sweet",40
2204,"valuable",40
2205,"welcome",40
2206,"well-spent",40
2207,"worthwhile",40
2208,"yielding a return",40
2214,"accept obligation",45
2215,"acclaim",45
2217,"acquiesce",45
2218,"acquiesce in",45
2221,"answer for",45
2222,"applaud",45
2228,"be a bargain",45
2229,"be a deal",45
2230,"be a go",45
2231,"be answerable for",45
2232,"be on",45
2233,"be responsible for",45
2234,"be security for",45
2236,"bind",45
2237,"buy",45
2239,"come to terms",45
2240,"commit",45
2254,"give the nod",45
2256,"go bail for",45
2258,"hail",45
2259,"have an understanding",45
2262,"in toto",45
2263,"make a bargain",45
2265,"make a dicker",45
2269,"obligate",45
2274,"receive",45
2278,"shake hands",45
2279,"shake hands on",45
2280,"shake on it",45
2285,"take the vows",45
2289,"vote for",45
2292,"yes",45
2294,"with",45
2295,"abide",45
2309,"agree in opinion",45
2310,"agree on",45
2315,"be good for",45
2317,"become",45
2318,"befit",45
2323,"close with",45
2324,"coincide",45
2325,"come around to",45
2331,"conduce to health",45
2333,"conform to",45
2337,"cotton to",45
2340,"ditto",45
2341,"echo",45
2342,"empathize",45
2347,"get along",45
2348,"get along with",45
2349,"get on with",45
2350,"get together",45
2354,"go together",45
2355,"go with",45
2358,"harmonize with",45
2360,"identify with",45
2362,"interchange",45
2370,"reciprocate",45
2373,"respond to",45
2379,"side with",45
2380,"sing in chorus",45
2383,"strike in with",45
2386,"sympathize",45
2389,"understand one another",45
2400,"accompany",45
2411,"answer to",45
2413,"approach",45
2417,"assent to",45
2418,"associate",45
2419,"assort with",45
2422,"be agreeable to",45
2423,"be consistent",45
2424,"be dying to",45
2425,"be eager",45
2426,"be game",45
2427,"be in cahoots",45
2428,"be in phase",45
2429,"be in time",45
2430,"be of one",45
2431,"be open to",45
2432,"be ready",45
2433,"be spoiling for",45
2434,"be uniform with",45
2437,"check",45
2438,"check out",45
2440,"chime",45
2443,"coact",45
2444,"coadunate",45
2445,"coexist",45
2446,"coextend",45
2447,"cohere",45
2449,"collaborate",45
2450,"collude",45
2451,"combine",45
2454,"come together",45
2456,"complete",45
2458,"comport",45
2460,"concert",45
2461,"concord",45
2465,"conform with",45
2466,"conjoin",45
2467,"connive",45
2470,"consist",45
2471,"consist with",45
2472,"consort",45
2473,"conspire",45
2474,"contemporize",45
2476,"cooperate",45
2482,"dovetail",45
2486,"equal",45
2487,"fall in together",45
2490,"fit in",45
2491,"fit together",45
2492,"fulfill",45
2493,"gee",45
2505,"hang together",45
2506,"happen together",45
2509,"hit",45
2510,"hold together",45
2514,"incline",45
2516,"interlock",45
2517,"intersect",45
2518,"isochronize",45
2519,"jibe",45
2520,"join",45
2521,"keep in step",45
2522,"keep pace with",45
2523,"lean",45
2524,"lock",45
2525,"look kindly upon",45
2527,"march",45
2528,"match",45
2532,"not hesitate to",45
2533,"overlap",45
2535,"parallel",45
2536,"plunge into",45
2538,"quadrate",45
2543,"register",45
2544,"register with",45
2546,"rhyme",45
2547,"rival",45
2548,"round out",45
2553,"sort with",45
2554,"square",45
2555,"square with",45
2556,"stand together",45
2563,"supplement",45
2565,"synchronize",45
2566,"synergize",45
2568,"tally",45
2569,"time",45
2570,"touch",45
2573,"unite",45
2576,"would as leave",45
2577,"would as lief",45
2580,"ble",45
2583,"abject",45
2585,"accepting",45
2587,"accommodative",45
2588,"accordant",45
2589,"achingly sweet",45
2591,"admissible",45
2592,"adorable",45
2596,"agreeable-sounding",45
2597,"agreeing",45
2598,"akin",45
2599,"alacritous",45
2600,"all right",45
2601,"alright",45
2602,"ambrosial",45
2606,"amply endowed",45
2607,"answerable",45
2608,"appealing",45
2609,"appetizing",45
2610,"approving",45
2611,"ardent",45
2612,"ariose",45
2613,"arioso",45
2614,"assenting",45
2615,"at one",45
2616,"attentive",45
2617,"attractive",45
2618,"attuned",45
2619,"becoming",45
2620,"benevolent",45
2621,"benign",45
2622,"benignant",45
2624,"bonhomous",45
2625,"bonny",45
2626,"braw",45
2627,"brotherly",45
2628,"built",45
2629,"built for comfort",45
2630,"buxom",45
2631,"callipygian",45
2632,"callipygous",45
2633,"canorous",45
2634,"cantabile",45
2635,"catchy",45
2637,"civil",45
2638,"coexistent",45
2639,"coexisting",45
2640,"coherent",45
2641,"coincident",45
2642,"coinciding",45
2643,"comely",45
2644,"commensurate",45
2647,"compliable",45
2649,"complying",45
2650,"concordant",45
2651,"concurring",45
2652,"conformable",45
2654,"congruent",45
2655,"congruous",45
2656,"consentaneous",45
2657,"consentient",45
2658,"consenting",45
2659,"considerate",45
2660,"consistent",45
2661,"consonant",45
2662,"content",45
2663,"cooperating",45
2664,"cooperative",45
2666,"correspondent",45
2667,"corresponding",45
2668,"courteous",45
2669,"curvaceous",45
2670,"curvy",45
2671,"dainty",45
2672,"decent",45
2673,"deferential",45
2674,"delectable",45
2675,"delicate",45
2676,"delicious",45
2677,"delightful",45
2679,"disposed",45
2682,"eager",45
2683,"easy",45
2684,"easy-natured",45
2685,"empathetic",45
2686,"empathic",45
2688,"endorsing",45
2690,"enthusiastic",45
2691,"enviable",45
2692,"equivalent",45
2693,"euphonic",45
2694,"euphonious",45
2695,"euphonous",45
2696,"exciting",45
2697,"exquisite",45
2698,"fain",45
2701,"favorable",45
2702,"favorably disposed",45
2703,"favorably inclined",45
2707,"fine-toned",45
2708,"forward",45
2709,"fraternal",45
2710,"frictionless",45
2711,"friendlike",45
2712,"friendly",45
2713,"game",45
2714,"generous",45
2716,"gentle",45
2717,"goddess-like",45
2718,"golden",45
2719,"golden-tongued",45
2720,"golden-voiced",45
2722,"good enough",45
2723,"good to eat",45
2724,"good-humored",45
2725,"good-looking",45
2726,"good-natured",45
2727,"good-tasting",45
2728,"good-tempered",45
2730,"graceful",45
2734,"gustable",45
6365,"degrade",119
6366,"delete",119
6367,"deliver",119
6368,"demote",119
6369,"depart",119
6370,"deplume",119
6371,"deport",119
6372,"depose",119
6373,"deprive",119
6374,"dethrone",119
6376,"diffuse",119
6377,"disarticulate",119
6378,"disbar",119
6381,"disconnect",119
6382,"discrown",119
6383,"disembogue",119
6384,"disemploy",119
6385,"disengage",119
6386,"disenthrone",119
6387,"disfellowship",119
6389,"disjoin",119
6390,"disjoint",119
6391,"dislodge",119
6393,"displace",119
6394,"displume",119
6396,"dispossess",119
6397,"disseminate",119
6398,"dissociate",119
6399,"disunite",119
6400,"divide",119
6401,"divorce",119
6402,"drive out",119
6403,"drum out",119
6404,"ejaculate",119
6406,"elide",119
6408,"eradicate",119
6409,"eruct",119
6410,"erupt",119
6411,"estrange",119
6412,"evict",119
6414,"excommunicate",119
6415,"exhale",119
6417,"exile",119
6418,"expatriate",119
6419,"expire",119
6420,"export",119
6421,"extradite",119
